date, pm25, pm10, o3, no2, so2, co
2014/11/22, 29, , 21, 2, 1, 
2014/11/23, 23, , 14, 4, , 
2014/11/24, 17, , 14, 2, , 
2014/11/25, 24, , 13, 3, , 
2014/11/26, 24, , 15, 2, , 
2014/11/27, 19, , 19, 4, 8, 
2014/11/29, 36, , 28, 2, , 
2014/11/30, 29, , 21, 4, , 
2014/12/1, 42, , 22, 3, , 
2014/12/2, 42, , 16, 2, , 
2014/12/3, 38, , 22, 5, 9, 
2014/12/4, 35, , 17, 2, 1, 
2014/12/5, 24, , 14, 2, 2, 
2014/12/6, 16, , 13, 2, 1, 
2014/12/7, 12, , 11, 2, 1, 
2014/12/8, 4, , 21, 4, 6, 
2014/12/9, 18, , 13, 4, 12, 
2014/12/10, 24, , 14, 2, 1, 
2014/12/11, 20, , 15, 2, 2, 
2014/12/12, 17, , 20, 2, 5, 
2014/12/13, 19, , 24, 2, , 
2014/12/14, 17, , 18, 3, 10, 
2014/12/15, 25, , 28, 2, 1, 
2014/12/16, 24, , 13, 2, 1, 
2014/12/17, 37, , 20, 2, , 
2014/12/18, 21, , 12, 3, , 
2014/12/19, 17, , 16, 3, , 
2014/12/20, 17, , 21, 2, 2, 
2014/12/21, 19, , 22, 4, , 
2014/12/22, 38, , 21, 3, , 
2014/12/23, 27, , 11, 2, 4, 
2014/12/24, 21, , 19, 1, 1, 
2014/12/25, 22, , 12, 2, , 
2014/12/26, 27, , 16, 2, 5, 
2014/12/27, 7, , 27, 2, 6, 
2014/12/28, 18, , , , , 
2014/7/1, 18, , 19, 6, 1, 
2014/7/2, 26, , 17, 11, 1, 3
2014/7/3, 30, , 16, 9, , 3
2014/7/4, 53, , 19, 3, , 
2014/7/5, 16, , 18, 5, , 2
2014/7/6, 9, , 14, 6, , 1
2014/7/7, 21, , 11, 11, 1, 2
2014/7/8, 28, , 16, 7, , 1
2014/7/9, 24, , 19, 3, , 1
2014/7/10, 15, , 20, 3, , 
2014/7/11, 18, , 22, 4, , 
2014/7/12, 8, , 16, 4, , 
2014/7/13, 18, , 13, 8, 2, 2
2014/7/14, 22, , 5, 10, , 2
2014/7/15, 29, , 13, 9, , 2
2014/7/16, 37, , 21, 4, , 2
2014/7/17, 27, , 23, 3, , 
2014/7/18, 17, , 20, 3, , 
2014/7/19, 17, , 15, 6, , 2
2014/7/20, 17, , 8, 11, 1, 3
2014/7/21, 31, , 15, 9, , 2
2014/7/22, 41, , 11, 8, , 2
2014/7/23, 32, , 4, 9, , 2
2014/7/24, 27, , 12, 9, , 2
2014/7/25, 35, , 15, 4, , 1
2014/7/26, 28, , 18, 4, , 2
2014/7/27, 31, , 18, 3, , 1
2014/7/28, 20, , 21, 1, , 
2014/7/29, 10, , 23, 3, , 
2014/7/30, 10, , 24, 1, , 
2014/7/31, 18, , 21, 4, , 
2014/8/1, 20, , 19, 6, , 2
2014/8/2, 16, , 14, 6, , 2
2014/8/3, 27, , 15, 8, , 2
2014/8/4, 36, , 18, 5, , 1
2014/8/5, 33, , 17, 5, , 
2014/8/6, 23, , 18, 8, , 2
2014/8/7, 13, , 10, 10, , 2
2014/8/8, 32, , 16, 4, , 2
2014/8/9, 40, , 21, 2, , 
2014/8/10, 22, , 18, 6, , 
2014/8/11, 27, , 16, 5, , 1
2014/8/12, 30, , 14, 8, , 1
2014/8/13, 21, , 17, 7, 3, 2
2014/8/14, 23, , 10, 10, 2, 1
2014/8/15, 51, , 17, 5, 1, 1
2014/8/16, 46, , 19, 5, , 
2014/8/17, 49, , 20, 7, , 1
2014/8/18, 11, , 18, 5, 7, 
2014/8/19, 13, , 16, 7, 3, 1
2014/8/20, 28, , 19, 7, , 1
2014/8/21, 25, , 12, 8, 16, 2
2014/8/22, 26, , , , , 
2014/8/24, 30, , 16, 8, 2, 1
2014/8/25, 32, , 20, 5, , 1
2014/8/26, 29, , 16, 6, , 1
2014/8/27, 16, , 16, 8, , 2
2014/8/28, 29, , 12, 7, 1, 2
2014/8/29, 35, , 20, 3, , 
2014/8/30, 26, , 18, 6, 1, 2
2014/8/31, 22, , 15, 7, 1, 1
2014/9/1, 32, , 19, 6, 1, 
2014/9/2, 21, , 20, 6, , 
2014/9/3, 18, , 17, 7, 4, 1
2014/9/4, 21, , 20, 6, 3, 1
2014/9/5, 25, , 20, 5, , 1
2014/9/6, 31, , 18, 5, 1, 2
2014/9/7, 31, , 22, 5, , 2
2014/9/8, 28, , 20, 4, 2, 
2014/9/9, 14, , 19, 5, , 1
2014/9/10, 24, , 22, 3, , 
2014/9/11, 27, , 15, 8, , 1
2014/9/12, 24, , 21, 3, 1, 1
2014/9/13, 27, , 22, 3, , 1
2014/9/14, 32, , 20, 5, , 1
2014/9/15, 27, , 18, 3, , 
2014/9/16, 24, , 20, 3, , 
2014/9/17, 29, , 20, 3, , 
2014/9/18, 23, , 17, 3, , 
2014/9/19, 15, , 18, 3, , 
2014/9/20, 10, , 19, 4, , 1
2014/9/21, 19, , 15, 7, 3, 1
2014/9/22, 24, , 24, 7, 1, 1
2014/9/23, 38, , 18, 8, , 2
2014/9/24, 40, , 19, 5, , 
2014/9/25, 22, , 15, 6, , 6
2014/9/26, 20, , 19, 3, , 4
2014/9/27, 20, , 28, 5, 7, 1
2014/9/28, 28, , 22, 3, 1, 
2014/9/29, 33, , 21, 5, 1, 5
2014/9/30, 26, , 18, 2, , 4
2014/4/1, 39, , 22, 12, , 4
2014/4/2, 55, , 14, 6, , 4
2014/4/3, 43, , 15, 7, , 2
2014/4/4, 20, , 17, 3, , 2
2014/4/5, 21, , 15, 4, , 2
2014/4/6, 15, , 16, 4, , 2
2014/4/7, 16, , 10, 10, , 4
2014/4/8, 24, , 12, 6, , 1
2014/4/9, 31, , 11, 6, , 1
2014/4/10, 22, , 13, 5, , 1
2014/4/11, 17, , 16, 4, , 1
2014/4/12, 17, , 16, 5, , 1
2014/4/13, 23, , 16, 7, 1, 1
2014/4/14, 18, , 15, 6, 1, 1
2014/4/15, 19, , 17, 7, , 1
2014/4/16, 22, , 3, 9, , 2
2014/4/17, 27, , 18, 5, , 3
2014/4/18, 57, , 18, 4, , 
2014/4/19, 27, , 18, 5, , 1
2014/4/20, 22, , 15, 7, , 2
2014/4/21, 34, , 13, 8, , 1
2014/4/22, 32, , 14, 9, , 2
2014/4/23, 21, , 17, 8, , 2
2014/4/24, 43, , 17, 7, , 2
2014/4/25, 42, , 17, 5, , 1
2014/4/26, 33, , 18, 4, 2, 1
2014/4/27, 36, , 14, 8, 1, 2
2014/4/28, 24, , 16, 8, , 2
2014/4/29, 45, , 17, 7, , 1
2014/4/30, 30, , 15, 9, , 1
2014/5/1, 27, , 16, 9, 2, 1
2014/5/2, 27, , 16, 5, , 1
2014/5/3, 24, , 19, 3, , 
2014/5/4, 21, , 16, 4, , 
2014/5/5, 8, , 17, 5, , 
2014/5/6, 18, , 15, 8, 1, 1
2014/5/7, 24, , 17, 8, , 2
2014/5/8, 33, , 11, 9, , 2
2014/5/9, 26, , 5, 11, , 3
2014/5/10, 49, , 15, 7, , 1
2014/5/11, 43, , 12, 9, 6, 2
2014/5/12, 31, , 9, 11, , 2
2014/5/13, 35, , 11, 10, , 3
2014/5/14, 46, , 18, 7, , 3
2014/5/15, 46, , 20, 10, , 2
2014/5/16, 38, , 17, 11, , 3
2014/5/17, 56, , 16, 10, , 3
2014/5/18, 60, , 19, 9, , 2
2014/5/19, 78, , 15, 6, , 1
2014/5/20, 54, , 10, 12, 1, 3
2014/5/21, 22, , 13, 10, 2, 3
2014/5/22, 50, , 13, 6, , 
2014/5/23, 28, , 16, 6, 1, 2
2014/5/24, 22, , 6, 7, , 2
2014/5/25, 37, , 4, 9, , 3
2014/5/26, 49, , 17, 9, , 1
2014/5/27, 31, , 17, 4, , 1
2014/5/28, 19, , 14, 9, , 3
2014/5/29, 21, , 14, 9, , 3
2014/5/30, 36, , 9, 6, , 1
2014/5/31, 28, , 5, 6, , 2
2014/6/1, 35, , 10, 8, , 1
2014/6/2, 38, , 17, 6, , 
2014/6/3, 18, , 14, 7, , 
2014/6/4, 24, , 16, 9, , 2
2014/6/5, 19, , 11, 9, , 2
2014/6/6, 23, , 16, 5, , 1
2014/6/7, 20, , 15, 8, , 1
2014/6/8, 30, , 16, 6, , 1
2014/6/9, 21, , 11, 8, , 2
2014/6/10, 16, , 4, 7, , 2
2014/6/11, 24, , 3, 10, , 4
2014/6/12, 40, , 7, 10, , 2
2014/6/13, 38, , 10, 7, , 2
2014/6/14, 34, , 17, 5, , 1
2014/6/15, 22, , 18, 4, , 
2014/6/16, 12, , 20, 5, , 
2014/6/17, 22, , 17, 8, , 2
2014/6/18, 20, , 4, 9, , 3
2014/6/19, 40, , 10, 11, 1, 4
2014/6/20, 46, , 3, 11, , 4
2014/6/21, 42, , 7, 7, , 4
2014/6/22, 47, , 20, 5, 2, 2
2014/6/23, 27, , 22, 3, 1, 
2014/6/24, 12, , 21, 4, , 
2014/6/25, 14, , 22, 3, , 
2014/6/26, 21, , , , , 
2014/2/24, 171, , , , , 5
2014/2/25, 173, , , , 1, 22
2014/2/26, 231, , , , 4, 60
2014/2/27, 290, , , , 6, 45
2014/2/28, 217, , , , 3, 33
2014/3/1, 126, , , , 2, 22
2014/3/2, 132, , , , 2, 15
2014/3/3, 50, , , , , 1
2014/3/4, 45, , , , , 1
2014/3/5, 75, , , , 1, 12
2014/3/6, 101, , , , 3, 8
2014/3/7, 64, , , , , 4
2014/3/8, 29, , , , , 
2014/3/9, 39, , , , 2, 2
2014/3/10, 108, , , , 2, 22
2014/3/11, 123, , 14, 9, , 18
2014/3/12, 72, , 17, 11, , 6
2014/3/13, 69, , 25, 9, 3, 10
2014/3/14, 57, , 21, 7, 1, 4
2014/3/15, 53, , 16, 5, 3, 6
2014/3/16, 32, , 14, 6, , 2
2014/3/17, 29, , 17, 6, , 3
2014/3/18, 32, , 17, 6, , 2
2014/3/19, 31, , 27, 8, , 1
2014/3/20, 31, , 18, 11, 2, 2
2014/3/21, 54, , 14, 4, 1, 8
2014/3/22, 34, , 16, 5, , 1
2014/3/23, 20, , 12, 6, , 2
2014/3/24, 27, , 14, 5, , 3
2014/3/25, 12, , 14, 3, , 2
2014/3/26, 16, , 13, 5, , 2
2014/3/27, 7, , 14, 6, , 1
2014/3/28, 17, , 16, 7, , 3
2014/3/29, 43, , 24, 5, 4, 5
2014/3/30, 42, , 18, 5, , 2
2014/3/31, 28, , 22, 10, , 2
2025/5/11, , 23, 23, 6, , 1
2025/5/30, , 21, 7, 10, 1, 1
2024/12/31, , 12, 16, 1, , 
2024/11/23, , 16, 23, 2, , 1
2024/11/24, , 15, 20, 3, , 1
2024/11/25, , 9, 23, 2, , 1
2024/9/19, , 14, 23, 2, 1, 1
2024/9/20, , 9, 26, 1, , 
2024/9/21, , 5, 23, 1, , 
2024/9/22, , 7, 24, 1, , 1
2024/9/23, , 15, 19, 3, , 1
2023/11/23, , 14, , , , 
2023/11/24, , 9, , , , 
2023/11/25, , 9, , , , 
2023/11/26, , 8, , , , 
2023/11/27, , 15, , , , 
2023/11/28, , 6, 19, , , 
2022/10/1, , 5, 24, 3, , 1
2022/10/2, , 5, 24, 3, , 1
2022/7/17, , 4, , , , 
2022/7/18, , 8, , , , 
2022/7/19, , 3, 16, 3, , 1
2022/1/13, , 37, 15, 2, 5, 1
2021/9/23, , 9, 23, , , 
2021/9/24, , 10, 22, 1, , 
2021/9/25, , 9, 22, 2, 3, 1
2021/9/26, , 10, 21, 4, 1, 1
2021/1/3, , 3, 10, 1, , 
2020/12/17, , 4, 13, 1, , 2
2020/7/11, , 20, 10, 13, , 4
2020/9/16, , 8, 20, 3, , 
2020/3/31, , 10, 23, 4, , 
2015/7/9, , 1, 13, 1, 12, 24
2015/7/10, , 1, 14, 1, 13, 95
2015/7/11, , 1, 11, 1, 9, 146
2015/7/12, , 1, 6, , 6, 167
2019/12/31, , , 17, 1, , 
2019/10/18, , , 21, 2, , 1
2019/11/9, , , 13, 1, , 1
2019/11/15, , , 18, 1, 1, 1
2019/11/21, , , 18, 3, , 
2019/12/2, , , 16, 3, 1, 1
2019/8/17, , , 24, 1, 5, 1
2019/8/18, , , 22, 2, , 1
2019/8/19, , , 20, 2, 1, 
2018/12/31, , , 17, 2, , 1
2019/3/21, , , 8, 1, , 1
2019/3/28, , , 27, 7, 1, 1
2018/12/1, , , 17, 2, , 1
2018/12/2, , , 12, 2, , 
2018/12/3, , , 12, 3, , 
2018/8/24, , , 11, 5, 1, 4
2018/4/15, , , 19, 1, , 4
2018/4/16, , , 17, 6, 1, 3
2018/5/29, , , 19, 5, , 2
2018/6/11, , , 19, , 1, 4
2018/6/12, , , 17, 6, 1, 3
2018/6/13, , , 14, 5, 2, 3
2017/12/31, , , 18, 1, , 
2018/3/3, , , 16, 2, , 
2018/3/4, , , 13, 3, , 
2018/3/5, , , 15, 3, 7, 
2017/10/27, , , 20, 2, , 
2017/10/28, , , 25, 1, 3, 
2017/10/29, , , 19, 3, , 
2017/10/30, , , 18, 3, , 
2017/11/26, , , 19, 1, , 1
2017/7/13, , , 16, 6, , 
2017/9/9, , , 4, 5, 1, 2
2017/4/21, , , 13, 6, , 
2017/2/1, , , 14, 4, 1, 
2017/3/28, , , 22, 5, 1, 
2016/10/21, , , 18, 3, 2, 
2016/11/1, , , 16, 4, , 
2016/7/19, , , 12, 11, , 2
2016/7/20, , , 4, 8, 1, 2
2016/7/21, , , 17, 4, 1, 1
2016/7/22, , , 23, 1, , 
2016/5/26, , , 17, 8, , 3
2016/1/3, , , 11, 1, , 
2015/11/10, , , 14, 3, 6, 
2015/7/30, , , 18, 7, , 1
2015/8/2, , , 21, 3, , 1
2015/8/3, , , 23, 3, 1, 
2015/6/4, , , 10, 10, 4, 1
2014/12/31, , , 19, 1, 2, 1
2015/3/24, , , 18, 4, 3, 
2014/10/7, , , 17, 5, 1, 
2014/10/8, , , 21, 5, , 
2014/11/28, , , 19, 3, 10, 
2014/6/30, , , 18, 6, , 
2014/8/23, , , 7, 12, , 2
2014/6/29, , , 17, 6, , 
2014/2/21, , , , , 16, 131
2014/2/22, , , , , 5, 67
2014/2/23, , , , , 1, 39
