# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-12-22T00:00:00.000Z,0,4,0,0,0,0.132,1433
2024-12-23T00:00:00.000Z,0,51,0,0,0,1.647,1425
2024-12-24T00:00:00.000Z,0,1,0,0,0,0.121,1411
2024-12-25T00:00:00.000Z,0,4,0,0,1,0.834,1434
2024-12-26T00:00:00.000Z,0,2,0,0,0,0.3,434
2024-12-27T00:00:00.000Z,0,3,0,0,0,0.113,700
2024-12-28T00:00:00.000Z,0,5.7,0,0,0,0.552,135
2024-12-29T00:00:00.000Z,0,0,0,0,0,0,61
2025-01-09T00:00:00.000Z,0,0.78,0,0,0.09,0.143,98
2025-01-10T00:00:00.000Z,0,0.94,0.01,0,0.27,0.247,80
2025-01-12T00:00:00.000Z,2.52,18.86,5.29,4.01,10.47,4.158,53
2025-01-13T00:00:00.000Z,4.76,5.88,5.32,5.13,5.65,0.353,8
2025-01-14T00:00:00.000Z,0,11.71,5.51,1.3,8.65,3.565,101
2025-01-15T00:00:00.000Z,0,3.62,0,0,0.01,0.351,105
2025-01-16T00:00:00.000Z,0,0.11,0,0,0,0.019,75
2025-01-17T00:00:00.000Z,0,0.11,0,0,0.01,0.024,140
2025-01-18T00:00:00.000Z,0,2.69,0,0,0.16,0.491,140
2025-01-19T00:00:00.000Z,0,1.9,0,0,0,0.227,69
2025-01-20T00:00:00.000Z,0.05,4.05,1.86,0.92,2.63,1.006,73
2025-01-21T00:00:00.000Z,0,1.26,0.37,0.24,0.57,0.365,11
2025-01-22T00:00:00.000Z,0,0,0,0,0,0.001,7
2025-01-23T00:00:00.000Z,0,4.47,0,0,0,0.625,93
2025-01-24T00:00:00.000Z,0,0.64,0,0,0,0.072,138
2025-01-25T00:00:00.000Z,0,0.76,0,0,0.01,0.09,129
2025-01-26T00:00:00.000Z,0,4.13,0,0,0.02,0.361,139
2025-01-27T00:00:00.000Z,0,2.31,0,0,0,0.558,143
2025-01-28T00:00:00.000Z,0,0.99,0,0,0,0.083,144
2025-01-29T00:00:00.000Z,0,0,0,0,0,0,144
2025-01-30T00:00:00.000Z,0,0.01,0,0,0,0.001,109
2025-01-31T00:00:00.000Z,0,3.89,0,0,0,0.626,143
2025-02-01T00:00:00.000Z,0,8.28,0.59,0.06,1.53,2.081,144
2025-02-02T00:00:00.000Z,0,36.88,2.12,0.06,14.67,9.902,144
2025-02-03T00:00:00.000Z,0,8.07,0.23,0,4.09,2.377,144
2025-02-04T00:00:00.000Z,0,17.39,0.06,0,6.31,4.03,143
2025-02-05T00:00:00.000Z,0,65.34,0.05,0,3.34,17.111,142
2025-02-06T00:00:00.000Z,2.11,20.3,7.03,4.19,13.71,5.797,143
2025-02-07T00:00:00.000Z,0,26.85,5.68,0.22,9.86,6.903,144
2025-02-08T00:00:00.000Z,0,47.84,0,0,9.06,14.417,141
2025-02-09T00:00:00.000Z,0,0.46,0,0,0,0.039,140
2025-02-10T00:00:00.000Z,0,1.76,0,0,0,0.335,143
2025-02-11T00:00:00.000Z,0,10.19,0,0,0,0.846,144
2025-02-12T00:00:00.000Z,0,0.09,0,0,0,0.008,142
2025-02-13T00:00:00.000Z,0,0.12,0,0,0,0.018,143
2025-02-14T00:00:00.000Z,0,1.38,0,0,0,0.121,129
2025-02-15T00:00:00.000Z,0,0.23,0,0,0,0.02,143
2025-02-16T00:00:00.000Z,0,0.26,0,0,0,0.034,144
