datetime_local,datetime_AEST,location_id,location_name,BSP,CO,DBT,NO2,O3,PM10,PM25,Sigma60,SO2,SWD,SWS,VWD,VWS,risk_label,risk_label_future,BSP_lag1,BSP_lag2,BSP_lag3,BSP_lag6,CO_lag1,CO_lag2,CO_lag3,CO_lag6,DBT_lag1,DBT_lag2,DBT_lag3,DBT_lag6,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag6,O3_lag1,O3_lag2,O3_lag3,O3_lag6,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag6,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag6,Sigma60_lag1,Sigma60_lag2,Sigma60_lag3,Sigma60_lag6,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag6,SWD_lag1,SWD_lag2,SWD_lag3,SWD_lag6,SWS_lag1,SWS_lag2,SWS_lag3,SWS_lag6,VWD_lag1,VWD_lag2,VWD_lag3,VWD_lag6,VWS_lag1,VWS_lag2,VWS_lag3,VWS_lag6
2024-04-20 16:00:00,2024-04-20 16:00:00,10001,Alphington,11.133,0.087,16.2,2.401,24.953,19.099,11.108,23.396,-0.287,210.97,2.333,212.036,2.172,0,1,11.593,11.431,9.388,9.2,0.087,0.094,0.09,0.11,17.606,17.888,18.253,16.824,2.325,2.641,2.569,6.007,25.633,25.727,25.552,18.785,19.709,19.393,14.553,-12.202,3.185,4.623,4.529,4.354,25.184,27.463,30.083,32.412,-0.39,-0.369,-0.431,-0.588,213.701,212.214,205.734,175.751,2.655,2.526,2.211,1.59,214.684,213.119,207.976,181.984,2.454,2.304,1.983,1.423
2024-04-20 17:00:00,2024-04-20 17:00:00,10001,Alphington,21.044,0.111,14.91,3.713,22.688,20.75,6.682,23.257,-0.322,199.701,1.725,202.424,1.617,0,1,11.133,11.593,11.431,7.202,0.087,0.087,0.094,0.096,16.2,17.606,17.888,17.816,2.401,2.325,2.641,2.828,24.953,25.633,25.727,23.519,19.099,19.709,19.393,9.426,11.108,3.185,4.623,5.541,23.396,25.184,27.463,41.392,-0.287,-0.39,-0.369,-0.539,210.97,213.701,212.214,171.89,2.333,2.655,2.526,1.586,212.036,214.684,213.119,177.099,2.172,2.454,2.304,1.295
2024-04-20 18:00:00,2024-04-20 18:00:00,10001,Alphington,27.642,0.236,13.545,9.674,15.675,23.639,3.33,23.328,-0.088,182.908,0.77,190.019,0.721,0,1,21.044,11.133,11.593,8.462,0.111,0.087,0.087,0.092,14.91,16.2,17.606,17.883,3.713,2.401,2.325,2.792,22.688,24.953,25.633,24.212,20.75,19.099,19.709,12.101,6.682,11.108,3.185,9.164,23.257,23.396,25.184,26.139,-0.322,-0.287,-0.39,-0.56,199.701,210.97,213.701,205.809,1.725,2.333,2.655,2.46,202.424,212.036,214.684,208.221,1.617,2.172,2.454,2.26
2024-04-20 19:00:00,2024-04-20 19:00:00,10001,Alphington,36.761,0.367,11.844,18.974,3.614,25.406,8.1,76.492,-0.084,115.666,0.265,106.152,0.111,1,1,27.642,21.044,11.133,9.388,0.236,0.111,0.087,0.09,13.545,14.91,16.2,18.253,9.674,3.713,2.401,2.569,15.675,22.688,24.953,25.552,23.639,20.75,19.099,14.553,3.33,6.682,11.108,4.529,23.328,23.257,23.396,30.083,-0.088,-0.322,-0.287,-0.431,182.908,199.701,210.97,205.734,0.77,1.725,2.333,2.211,190.019,202.424,212.036,207.976,0.721,1.617,2.172,1.983
2024-04-20 20:00:00,2024-04-20 20:00:00,10001,Alphington,43.775,0.499,10.777,19.233,0.355,26.834,11.97,75.571,-0.13,116.082,0.345,98.354,0.146,1,1,36.761,27.642,21.044,11.431,0.367,0.236,0.111,0.094,11.844,13.545,14.91,17.888,18.974,9.674,3.713,2.641,3.614,15.675,22.688,25.727,25.406,23.639,20.75,19.393,8.1,3.33,6.682,4.623,76.492,23.328,23.257,27.463,-0.084,-0.088,-0.322,-0.369,115.666,182.908,199.701,212.214,0.265,0.77,1.725,2.526,106.152,190.019,202.424,213.119,0.111,0.721,1.617,2.304
2024-04-20 21:00:00,2024-04-20 21:00:00,10001,Alphington,43.587,0.553,9.745,19.621,0.294,20.5,13.678,50.921,-0.204,224.279,0.237,335.311,0.151,1,1,43.775,36.761,27.642,11.593,0.499,0.367,0.236,0.087,10.777,11.844,13.545,17.606,19.233,18.974,9.674,2.325,0.355,3.614,15.675,25.633,26.834,25.406,23.639,19.709,11.97,8.1,3.33,3.185,75.571,76.492,23.328,25.184,-0.13,-0.084,-0.088,-0.39,116.082,115.666,182.908,213.701,0.345,0.265,0.77,2.655,98.354,106.152,190.019,214.684,0.146,0.111,0.721,2.454
2024-04-20 22:00:00,2024-04-20 22:00:00,10001,Alphington,59.665,0.605,9.594,18.012,0.555,27.559,17.427,51.73,-0.125,119.696,0.351,20.242,0.258,1,1,43.587,43.775,36.761,11.133,0.553,0.499,0.367,0.087,9.745,10.777,11.844,16.2,19.621,19.233,18.974,2.401,0.294,0.355,3.614,24.953,20.5,26.834,25.406,19.099,13.678,11.97,8.1,11.108,50.921,75.571,76.492,23.396,-0.204,-0.13,-0.084,-0.287,224.279,116.082,115.666,210.97,0.237,0.345,0.265,2.333,335.311,98.354,106.152,212.036,0.151,0.146,0.111,2.172
2024-04-20 23:00:00,2024-04-20 23:00:00,10001,Alphington,56.176,0.576,10.732,17.072,0.34,27.174,18.015,69.664,0.458,202.322,0.3,341.973,0.16,1,1,59.665,43.587,43.775,21.044,0.605,0.553,0.499,0.111,9.594,9.745,10.777,14.91,18.012,19.621,19.233,3.713,0.555,0.294,0.355,22.688,27.559,20.5,26.834,20.75,17.427,13.678,11.97,6.682,51.73,50.921,75.571,23.257,-0.125,-0.204,-0.13,-0.322,119.696,224.279,116.082,199.701,0.351,0.237,0.345,1.725,20.242,335.311,98.354,202.424,0.258,0.151,0.146,1.617
2024-04-21 00:00:00,2024-04-21 00:00:00,10001,Alphington,48.76,0.563,11.298,15.007,0.245,23.364,20.51,54.209,0.489,85.414,0.378,43.412,0.265,1,1,56.176,59.665,43.587,27.642,0.576,0.605,0.553,0.236,10.732,9.594,9.745,13.545,17.072,18.012,19.621,9.674,0.34,0.555,0.294,15.675,27.174,27.559,20.5,23.639,18.015,17.427,13.678,3.33,69.664,51.73,50.921,23.328,0.458,-0.125,-0.204,-0.088,202.322,119.696,224.279,182.908,0.3,0.351,0.237,0.77,341.973,20.242,335.311,190.019,0.16,0.258,0.151,0.721
2024-04-21 01:00:00,2024-04-21 01:00:00,10001,Alphington,,,11.137,,,22.111,16.234,73.229,,133.339,0.349,108.833,0.118,1,0,48.76,56.176,59.665,36.761,0.563,0.576,0.605,0.367,11.298,10.732,9.594,11.844,15.007,17.072,18.012,18.974,0.245,0.34,0.555,3.614,23.364,27.174,27.559,25.406,20.51,18.015,17.427,8.1,54.209,69.664,51.73,76.492,0.489,0.458,-0.125,-0.084,85.414,202.322,119.696,115.666,0.378,0.3,0.351,0.265,43.412,341.973,20.242,106.152,0.265,0.16,0.258,0.111
2024-04-21 05:00:00,2024-04-21 05:00:00,10001,Alphington,53.49,0.381,10.605,8.846,0.476,23.53,18.458,72.54,0.49,136.833,0.458,156.821,0.228,1,0,56.226,64.277,61.245,56.176,0.426,0.545,0.601,0.576,10.822,10.881,10.887,10.732,10.448,11.558,11.476,17.072,0.393,0.216,0.235,0.34,22.755,24.706,24.412,27.174,22.768,23.95,18.126,18.015,49.197,68.749,52.371,69.664,0.403,0.47,0.424,0.458,104.895,108.383,117.912,202.322,0.37,0.359,0.418,0.3,105.928,61.688,123.388,341.973,0.257,0.164,0.282,0.16
2024-04-21 06:00:00,2024-04-21 06:00:00,10001,Alphington,48.651,0.345,10.728,8.192,1.288,21.265,17.107,76.982,0.458,121.024,0.536,89.407,0.125,1,0,53.49,56.226,64.277,48.76,0.381,0.426,0.545,0.563,10.605,10.822,10.881,11.298,8.846,10.448,11.558,15.007,0.476,0.393,0.216,0.245,23.53,22.755,24.706,23.364,18.458,22.768,23.95,20.51,72.54,49.197,68.749,54.209,0.49,0.403,0.47,0.489,136.833,104.895,108.383,85.414,0.458,0.37,0.359,0.378,156.821,105.928,61.688,43.412,0.228,0.257,0.164,0.265
2024-04-21 08:00:00,2024-04-21 08:00:00,10001,Alphington,41.038,0.301,11.871,6.351,3.079,20.093,17.039,52.062,0.466,148.191,0.547,157.841,0.408,1,1,43.417,48.651,53.49,61.245,0.306,0.345,0.381,0.601,11.176,10.728,10.605,10.887,7.733,8.192,8.846,11.476,2.384,1.288,0.476,0.235,21.086,21.265,23.53,24.412,14.98,17.107,18.458,18.126,67.054,76.982,72.54,52.371,0.311,0.458,0.49,0.424,106.951,121.024,136.833,117.912,0.443,0.536,0.458,0.418,90.539,89.407,156.821,123.388,0.18,0.125,0.228,0.282
2024-04-21 09:00:00,2024-04-21 09:00:00,10001,Alphington,31.893,0.246,13.274,5.999,7.34,15.657,13.237,57.606,0.397,138.644,0.481,132.574,0.342,0,0,41.038,43.417,48.651,64.277,0.301,0.306,0.345,0.545,11.871,11.176,10.728,10.881,6.351,7.733,8.192,11.558,3.079,2.384,1.288,0.216,20.093,21.086,21.265,24.706,17.039,14.98,17.107,23.95,52.062,67.054,76.982,68.749,0.466,0.311,0.458,0.47,148.191,106.951,121.024,108.383,0.547,0.443,0.536,0.359,157.841,90.539,89.407,61.688,0.408,0.18,0.125,0.164
2024-04-21 10:00:00,2024-04-21 10:00:00,10001,Alphington,17.5,0.143,14.598,6.625,13.7,12.608,9.152,48.044,0.373,178.594,0.922,182.021,0.688,0,0,31.893,41.038,43.417,56.226,0.246,0.301,0.306,0.426,13.274,11.871,11.176,10.822,5.999,6.351,7.733,10.448,7.34,3.079,2.384,0.393,15.657,20.093,21.086,22.755,13.237,17.039,14.98,22.768,57.606,52.062,67.054,49.197,0.397,0.466,0.311,0.403,138.644,148.191,106.951,104.895,0.481,0.547,0.443,0.37,132.574,157.841,90.539,105.928,0.342,0.408,0.18,0.257
2024-04-21 11:00:00,2024-04-21 11:00:00,10001,Alphington,17.159,0.098,15.437,4.437,18.977,9.766,7.81,69.899,0.511,191.537,0.907,186.691,0.575,0,0,17.5,31.893,41.038,53.49,0.143,0.246,0.301,0.381,14.598,13.274,11.871,10.605,6.625,5.999,6.351,8.846,13.7,7.34,3.079,0.476,12.608,15.657,20.093,23.53,9.152,13.237,17.039,18.458,48.044,57.606,52.062,72.54,0.373,0.397,0.466,0.49,178.594,138.644,148.191,136.833,0.922,0.481,0.547,0.458,182.021,132.574,157.841,156.821,0.688,0.342,0.408,0.228
2024-04-21 12:00:00,2024-04-21 12:00:00,10001,Alphington,18.574,0.123,16.036,4.771,19.668,11.065,3.575,86.271,0.448,151.524,0.803,137.212,0.247,0,0,17.159,17.5,31.893,48.651,0.098,0.143,0.246,0.345,15.437,14.598,13.274,10.728,4.437,6.625,5.999,8.192,18.977,13.7,7.34,1.288,9.766,12.608,15.657,21.265,7.81,9.152,13.237,17.107,69.899,48.044,57.606,76.982,0.511,0.373,0.397,0.458,191.537,178.594,138.644,121.024,0.907,0.922,0.481,0.536,186.691,182.021,132.574,89.407,0.575,0.688,0.342,0.125
2024-04-21 13:00:00,2024-04-21 13:00:00,10001,Alphington,20.476,,17.799,6.803,16.615,15.668,4.409,86.784,0.435,150.756,0.873,146.152,0.296,0,1,18.574,17.159,17.5,43.417,0.123,0.098,0.143,0.306,16.036,15.437,14.598,11.176,4.771,4.437,6.625,7.733,19.668,18.977,13.7,2.384,11.065,9.766,12.608,21.086,3.575,7.81,9.152,14.98,86.271,69.899,48.044,67.054,0.448,0.511,0.373,0.311,151.524,191.537,178.594,106.951,0.803,0.907,0.922,0.443,137.212,186.691,182.021,90.539,0.247,0.575,0.688,0.18
2024-04-21 17:00:00,2024-04-21 17:00:00,10001,Alphington,13.515,0.129,15.368,5.355,23.556,16.341,6.298,22.161,0.724,183.766,1.124,187.389,1.053,0,1,12.01,14.532,18.018,17.159,0.106,0.113,0.123,0.098,17.263,17.931,18.096,15.437,4.123,5.123,6.38,4.437,26.415,23.49,19.956,18.977,13.087,14.258,17.586,9.766,12.903,10.373,20.867,7.81,25.234,30.885,59.024,69.899,0.607,0.527,0.491,0.511,196.48,194.89,173.686,191.537,1.564,1.701,1.588,0.907,198.808,199.191,197.334,186.691,1.44,1.52,1.115,0.575
2024-04-21 18:00:00,2024-04-21 18:00:00,10001,Alphington,22.813,0.261,13.156,13.634,13.766,20.494,0.139,46.212,0.714,147.518,0.37,161.063,0.287,0,1,13.515,12.01,14.532,18.574,0.129,0.106,0.113,0.123,15.368,17.263,17.931,16.036,5.355,4.123,5.123,4.771,23.556,26.415,23.49,19.668,16.341,13.087,14.258,11.065,6.298,12.903,10.373,3.575,22.161,25.234,30.885,86.271,0.724,0.607,0.527,0.448,183.766,196.48,194.89,151.524,1.124,1.564,1.701,0.803,187.389,198.808,199.191,137.212,1.053,1.44,1.52,0.247
2024-04-21 20:00:00,2024-04-21 20:00:00,10001,Alphington,52.432,0.543,10.551,23.176,0.472,22.452,12.271,28.14,0.628,93.806,0.265,15.836,0.243,1,1,31.934,22.813,13.515,18.018,0.488,0.261,0.129,0.123,11.572,13.156,15.368,18.096,23.492,13.634,5.355,6.38,1.882,13.766,23.556,19.956,25.233,20.494,16.341,17.586,6.346,0.139,6.298,20.867,90.162,46.212,22.161,59.024,0.63,0.714,0.724,0.491,140.129,147.518,183.766,173.686,0.296,0.37,1.124,1.588,152.433,161.063,187.389,197.334,0.055,0.287,1.053,1.115
2024-04-21 21:00:00,2024-04-21 21:00:00,10001,Alphington,77.702,0.705,9.742,22.191,0.574,26.801,18.263,53.717,0.674,121.314,0.234,35.277,0.167,1,1,52.432,31.934,22.813,14.532,0.543,0.488,0.261,0.113,10.551,11.572,13.156,17.931,23.176,23.492,13.634,5.123,0.472,1.882,13.766,23.49,22.452,25.233,20.494,14.258,12.271,6.346,0.139,10.373,28.14,90.162,46.212,30.885,0.628,0.63,0.714,0.527,93.806,140.129,147.518,194.89,0.265,0.296,0.37,1.701,15.836,152.433,161.063,199.191,0.243,0.055,0.287,1.52
2024-04-21 22:00:00,2024-04-21 22:00:00,10001,Alphington,56.417,0.716,9.176,17.412,0.202,21.067,24.853,71.551,0.511,132.697,0.199,24.19,0.092,1,1,77.702,52.432,31.934,12.01,0.705,0.543,0.488,0.106,9.742,10.551,11.572,17.263,22.191,23.176,23.492,4.123,0.574,0.472,1.882,26.415,26.801,22.452,25.233,13.087,18.263,12.271,6.346,12.903,53.717,28.14,90.162,25.234,0.674,0.628,0.63,0.607,121.314,93.806,140.129,196.48,0.234,0.265,0.296,1.564,35.277,15.836,152.433,198.808,0.167,0.243,0.055,1.44
2024-04-21 23:00:00,2024-04-21 23:00:00,10001,Alphington,50.42,0.724,8.534,15.262,0.183,18.278,15.531,67.322,0.072,125.044,0.224,109.323,0.106,1,1,56.417,77.702,52.432,13.515,0.716,0.705,0.543,0.129,9.176,9.742,10.551,15.368,17.412,22.191,23.176,5.355,0.202,0.574,0.472,23.556,21.067,26.801,22.452,16.341,24.853,18.263,12.271,6.298,71.551,53.717,28.14,22.161,0.511,0.674,0.628,0.724,132.697,121.314,93.806,183.766,0.199,0.234,0.265,1.124,24.19,35.277,15.836,187.389,0.092,0.167,0.243,1.053
2024-04-22 00:00:00,2024-04-22 00:00:00,10001,Alphington,47.218,0.629,7.929,12.379,0.215,18.532,17.065,73.842,0.001,124.609,0.189,94.557,0.07,1,0,50.42,56.417,77.702,22.813,0.724,0.716,0.705,0.261,8.534,9.176,9.742,13.156,15.262,17.412,22.191,13.634,0.183,0.202,0.574,13.766,18.278,21.067,26.801,20.494,15.531,24.853,18.263,0.139,67.322,71.551,53.717,46.212,0.072,0.511,0.674,0.714,125.044,132.697,121.314,147.518,0.224,0.199,0.234,0.37,109.323,24.19,35.277,161.063,0.106,0.092,0.167,0.287
2024-04-22 01:00:00,2024-04-22 01:00:00,10001,Alphington,,,7.386,,,17.965,16.237,55.516,,105.953,0.274,92.989,0.186,1,0,47.218,50.42,56.417,31.934,0.629,0.724,0.716,0.488,7.929,8.534,9.176,11.572,12.379,15.262,17.412,23.492,0.215,0.183,0.202,1.882,18.532,18.278,21.067,25.233,17.065,15.531,24.853,6.346,73.842,67.322,71.551,90.162,0.001,0.072,0.511,0.63,124.609,125.044,132.697,140.129,0.189,0.224,0.199,0.296,94.557,109.323,24.19,152.433,0.07,0.106,0.092,0.055
2024-04-22 05:00:00,2024-04-22 05:00:00,10001,Alphington,56.728,0.426,5.688,6.405,0.248,18.345,18.55,43.711,-0.123,92.516,0.278,84.051,0.21,1,0,59.191,60.998,60.89,50.42,0.476,0.523,0.568,0.724,5.956,6.425,6.886,8.534,6.402,7.134,8.443,15.262,0.069,0.203,0.233,0.183,20.209,17.559,18.45,18.278,15.889,20.813,14.602,15.531,40.791,54.972,68.214,67.322,-0.177,-0.055,-0.058,0.072,94.559,100.232,109.957,125.044,0.197,0.25,0.217,0.224,88.542,84.325,92.084,109.323,0.16,0.16,0.117,0.106
2024-04-22 06:00:00,2024-04-22 06:00:00,10001,Alphington,44.976,0.379,5.696,6.739,0.232,16.794,14.651,29.576,-0.053,80.475,0.303,75.84,0.263,0,1,56.728,59.191,60.998,47.218,0.426,0.476,0.523,0.629,5.688,5.956,6.425,7.929,6.405,6.402,7.134,12.379,0.248,0.069,0.203,0.215,18.345,20.209,17.559,18.532,18.55,15.889,20.813,17.065,43.711,40.791,54.972,73.842,-0.123,-0.177,-0.055,0.001,92.516,94.559,100.232,124.609,0.278,0.197,0.25,0.189,84.051,88.542,84.325,94.557,0.21,0.16,0.16,0.07
2024-04-22 20:00:00,2024-04-22 20:00:00,10001,Alphington,107.635,0.378,15.041,21.123,12.803,44.285,23.809,19.332,0.212,38.879,0.74,30.269,0.709,1,1,86.471,81.826,75.618,84.119,0.29,0.277,0.245,0.256,17.843,19.54,21.488,25.039,12.216,12.649,10.671,7.847,24.105,26.124,26.076,27.577,37.549,40.076,44.294,39.776,21.251,16.162,30.351,34.334,13.067,13.745,15.577,24.969,0.37,0.146,0.008,-0.205,53.361,54.051,54.768,103.38,1.583,2.085,2.226,2.929,14.571,15.988,17.69,13.966,1.545,2.032,2.155,2.745
2024-04-22 21:00:00,2024-04-22 21:00:00,10001,Alphington,122.614,0.422,13.25,24.261,5.696,45.109,29.248,20.605,0.162,51.22,0.516,45.106,0.489,1,1,107.635,86.471,81.826,91.747,0.378,0.29,0.277,0.244,15.041,17.843,19.54,24.427,21.123,12.216,12.649,7.097,12.803,24.105,26.124,30.511,44.285,37.549,40.076,43.142,23.809,21.251,16.162,25.603,19.332,13.067,13.745,20.008,0.212,0.37,0.146,-0.003,38.879,53.361,54.051,70.031,0.74,1.583,2.085,3.125,30.269,14.571,15.988,17.645,0.709,1.545,2.032,2.99
2024-04-22 22:00:00,2024-04-22 22:00:00,10001,Alphington,128.253,0.541,12.176,26.662,2.753,48.295,35.669,27.486,0.148,82.996,0.332,81.221,0.293,1,1,122.614,107.635,86.471,92.542,0.422,0.378,0.29,0.253,13.25,15.041,17.843,23.576,24.261,21.123,12.216,7.561,5.696,12.803,24.105,29.609,45.109,44.285,37.549,43.365,29.248,23.809,21.251,29.583,20.605,19.332,13.067,18.63,0.162,0.212,0.37,0.121,51.22,38.879,53.361,62.014,0.516,0.74,1.583,2.911,45.106,30.269,14.571,18.06,0.489,0.709,1.545,2.789
2024-04-22 23:00:00,2024-04-22 23:00:00,10001,Alphington,148.02,0.505,10.791,27.03,0.552,50.16,36.046,41.665,0.005,109.961,0.33,108.746,0.266,1,1,128.253,122.614,107.635,75.618,0.541,0.422,0.378,0.245,12.176,13.25,15.041,21.488,26.662,24.261,21.123,10.671,2.753,5.696,12.803,26.076,48.295,45.109,44.285,44.294,35.669,29.248,23.809,30.351,27.486,20.605,19.332,15.577,0.148,0.162,0.212,0.008,82.996,51.22,38.879,54.768,0.332,0.516,0.74,2.226,81.221,45.106,30.269,17.69,0.293,0.489,0.709,2.155
2024-04-23 00:00:00,2024-04-23 00:00:00,10001,Alphington,146.665,0.482,9.762,21.652,0.71,45.984,35.316,23.02,-0.175,71.57,0.274,71.829,0.253,1,1,148.02,128.253,122.614,81.826,0.505,0.541,0.422,0.277,10.791,12.176,13.25,19.54,27.03,26.662,24.261,12.649,0.552,2.753,5.696,26.124,50.16,48.295,45.109,40.076,36.046,35.669,29.248,16.162,41.665,27.486,20.605,13.745,0.005,0.148,0.162,0.146,109.961,82.996,51.22,54.051,0.33,0.332,0.516,2.085,108.746,81.221,45.106,15.988,0.266,0.293,0.489,2.032
2024-04-23 01:00:00,2024-04-23 01:00:00,10001,Alphington,,,9.595,,,45.693,37.13,41.378,,88.758,0.428,65.239,0.329,1,1,146.665,148.02,128.253,86.471,0.482,0.505,0.541,0.29,9.762,10.791,12.176,17.843,21.652,27.03,26.662,12.216,0.71,0.552,2.753,24.105,45.984,50.16,48.295,37.549,35.316,36.046,35.669,21.251,23.02,41.665,27.486,13.067,-0.175,0.005,0.148,0.37,71.57,109.961,82.996,53.361,0.274,0.33,0.332,1.583,71.829,108.746,81.221,14.571,0.253,0.266,0.293,1.545
2024-04-23 05:00:00,2024-04-23 05:00:00,10001,Alphington,116.555,0.333,8.917,12.908,9.287,39.862,30.401,94.161,-0.12,124.696,1.275,29.628,0.534,1,1,138.056,137.149,134.561,148.02,0.405,0.388,0.353,0.505,8.039,8.621,9.595,10.791,13.661,9.706,8.875,27.03,2.348,6.201,11.488,0.552,43.948,42.487,42.091,50.16,32.687,33.538,27.643,36.046,60.031,60.107,49.99,41.665,-0.145,-0.069,-0.144,0.005,124.076,132.886,99.621,109.961,0.403,0.36,0.515,0.33,114.993,122.314,46.697,108.746,0.269,0.25,0.364,0.266
2024-04-23 06:00:00,2024-04-23 06:00:00,10001,Alphington,82.944,0.247,12.103,16.322,21.175,44.516,26.438,26.338,0.076,61.908,1.238,26.192,1.166,1,1,116.555,138.056,137.149,146.665,0.333,0.405,0.388,0.482,8.917,8.039,8.621,9.762,12.908,13.661,9.706,21.652,9.287,2.348,6.201,0.71,39.862,43.948,42.487,45.984,30.401,32.687,33.538,35.316,94.161,60.031,60.107,23.02,-0.12,-0.145,-0.069,-0.175,124.696,124.076,132.886,71.57,1.275,0.403,0.36,0.274,29.628,114.993,122.314,71.829,0.534,0.269,0.25,0.253
2024-04-23 08:00:00,2024-04-23 08:00:00,10001,Alphington,83.429,0.222,17.323,13.298,25.316,54.978,27.483,24.829,0.01,107.551,2.27,12.909,2.124,1,1,82.914,82.944,116.555,134.561,0.234,0.247,0.333,0.353,13.847,12.103,8.917,9.595,19.781,16.322,12.908,8.875,19.367,21.175,9.287,11.488,45.427,44.516,39.862,42.091,24.366,26.438,30.401,27.643,59.492,26.338,94.161,49.99,0.164,0.076,-0.12,-0.144,169.77,61.908,124.696,99.621,1.221,1.238,1.275,0.515,2.297,26.192,29.628,46.697,0.88,1.166,0.534,0.364
2024-04-23 09:00:00,2024-04-23 09:00:00,10001,Alphington,69.553,0.19,19.778,9.211,29.572,61.424,25.521,28.475,0.036,166.202,2.359,3.607,2.134,1,1,83.429,82.914,82.944,137.149,0.222,0.234,0.247,0.388,17.323,13.847,12.103,8.621,13.298,19.781,16.322,9.706,25.316,19.367,21.175,6.201,54.978,45.427,44.516,42.487,27.483,24.366,26.438,33.538,24.829,59.492,26.338,60.107,0.01,0.164,0.076,-0.069,107.551,169.77,61.908,132.886,2.27,1.221,1.238,0.36,12.909,2.297,26.192,122.314,2.124,0.88,1.166,0.25
2024-04-23 10:00:00,2024-04-23 10:00:00,10001,Alphington,68.905,0.178,21.441,7.467,32.741,63.288,25.917,32.42,0.08,180.226,2.489,358.896,2.192,1,1,69.553,83.429,82.914,138.056,0.19,0.222,0.234,0.405,19.778,17.323,13.847,8.039,9.211,13.298,19.781,13.661,29.572,25.316,19.367,2.348,61.424,54.978,45.427,43.948,25.521,27.483,24.366,32.687,28.475,24.829,59.492,60.031,0.036,0.01,0.164,-0.145,166.202,107.551,169.77,124.076,2.359,2.27,1.221,0.403,3.607,12.909,2.297,114.993,2.134,2.124,0.88,0.269
2024-04-23 11:00:00,2024-04-23 11:00:00,10001,Alphington,50.382,0.168,23.3,8.975,26.842,57.609,23.737,33.201,-0.213,166.946,2.683,1.711,2.349,1,1,68.905,69.553,83.429,116.555,0.178,0.19,0.222,0.333,21.441,19.778,17.323,8.917,7.467,9.211,13.298,12.908,32.741,29.572,25.316,9.287,63.288,61.424,54.978,39.862,25.917,25.521,27.483,30.401,32.42,28.475,24.829,94.161,0.08,0.036,0.01,-0.12,180.226,166.202,107.551,124.696,2.489,2.359,2.27,1.275,358.896,3.607,12.909,29.628,2.192,2.134,2.124,0.534
2024-04-23 12:00:00,2024-04-23 12:00:00,10001,Alphington,42.349,0.146,25.054,7.855,26.25,43.228,25.182,27.9,-0.228,162.259,2.959,3.51,2.678,1,0,50.382,68.905,69.553,82.944,0.168,0.178,0.19,0.247,23.3,21.441,19.778,12.103,8.975,7.467,9.211,16.322,26.842,32.741,29.572,21.175,57.609,63.288,61.424,44.516,23.737,25.917,25.521,26.438,33.201,32.42,28.475,26.338,-0.213,0.08,0.036,0.076,166.946,180.226,166.202,61.908,2.683,2.489,2.359,1.238,1.711,358.896,3.607,26.192,2.349,2.192,2.134,1.166
2024-04-23 13:00:00,2024-04-23 13:00:00,10001,Alphington,43.668,0.146,25.302,6.128,28.733,36.444,18.552,22.702,-0.304,100.559,4.123,14.518,3.891,1,0,42.349,50.382,68.905,82.914,0.146,0.168,0.178,0.234,25.054,23.3,21.441,13.847,7.855,8.975,7.467,19.781,26.25,26.842,32.741,19.367,43.228,57.609,63.288,45.427,25.182,23.737,25.917,24.366,27.9,33.201,32.42,59.492,-0.228,-0.213,0.08,0.164,162.259,166.946,180.226,169.77,2.959,2.683,2.489,1.221,3.51,1.711,358.896,2.297,2.678,2.349,2.192,0.88
2024-04-23 14:00:00,2024-04-23 14:00:00,10001,Alphington,39.949,0.15,25.548,8.454,27.697,38.62,16.565,27.702,-0.202,142.866,3.588,7.129,3.289,1,0,43.668,42.349,50.382,83.429,0.146,0.146,0.168,0.222,25.302,25.054,23.3,17.323,6.128,7.855,8.975,13.298,28.733,26.25,26.842,25.316,36.444,43.228,57.609,54.978,18.552,25.182,23.737,27.483,22.702,27.9,33.201,24.829,-0.304,-0.228,-0.213,0.01,100.559,162.259,166.946,107.551,4.123,2.959,2.683,2.27,14.518,3.51,1.711,12.909,3.891,2.678,2.349,2.124
2024-04-23 15:00:00,2024-04-23 15:00:00,10001,Alphington,30.969,0.15,25.248,7.88,26.748,32.124,10.364,31.459,-0.245,182.496,2.558,358.167,2.252,1,1,39.949,43.668,42.349,69.553,0.15,0.146,0.146,0.19,25.548,25.302,25.054,19.778,8.454,6.128,7.855,9.211,27.697,28.733,26.25,29.572,38.62,36.444,43.228,61.424,16.565,18.552,25.182,25.521,27.702,22.702,27.9,28.475,-0.202,-0.304,-0.228,0.036,142.866,100.559,162.259,166.202,3.588,4.123,2.959,2.359,7.129,14.518,3.51,3.607,3.289,3.891,2.678,2.134
2024-04-23 16:00:00,2024-04-23 16:00:00,10001,Alphington,26.421,0.141,24.617,8.348,25.973,42.722,9.632,22.851,-0.117,95.423,2.828,14.122,2.667,1,1,30.969,39.949,43.668,68.905,0.15,0.15,0.146,0.178,25.248,25.548,25.302,21.441,7.88,8.454,6.128,7.467,26.748,27.697,28.733,32.741,32.124,38.62,36.444,63.288,10.364,16.565,18.552,25.917,31.459,27.702,22.702,32.42,-0.245,-0.202,-0.304,0.08,182.496,142.866,100.559,180.226,2.558,3.588,4.123,2.489,358.167,7.129,14.518,358.896,2.252,3.289,3.891,2.192
